split_id,seed,date,model,selected_tickers,gross_return,turnover,transaction_cost,net_return,spy_return,equal_weight_sector_return,alpha_vs_spy
split_00_2018-12,42,2018-12-07,logistic_regression,"XLK,XLY,XLV",-0.0093977965690212,0.5,0.00025,-0.0096477965690212,-0.011761607019034599,-0.011656528726261663,0.0021138104500133988
split_00_2018-12,42,2018-12-14,logistic_regression,"XLV,XLK,XLE",-0.0778065624539321,0.3333333333333333,0.00016666666666666666,-0.07797322912059876,-0.07050486637706378,-0.06756340453397142,-0.007468362743534976
split_00_2018-12,42,2018-12-21,logistic_regression,"XLK,XLC,XLY",0.046626154738404126,0.6666666666666666,0.0003333333333333333,0.046292821405070794,0.0383049320970712,0.02952126258271116,0.007987889307999596
split_00_2018-12,42,2018-12-31,logistic_regression,"XLU,XLRE,XLC",0.0296210736032704,0.6666666666666666,0.0003333333333333333,0.029287740269937065,0.027408717255966896,0.029550020017187914,0.0018790230139701693
split_01_2019-01,42,2019-01-08,logistic_regression,"XLF,XLE,XLV",0.018099855562743534,0.9999999999999999,0.0004999999999999999,0.017599855562743533,0.013942372102878799,0.0108129873760817,0.0036574834598647344
split_01_2019-01,42,2019-01-15,logistic_regression,"XLB,XLI,XLE",0.010106302826792566,0.6666666666666666,0.0003333333333333333,0.009772969493459233,0.0117536491596008,0.010949262134819518,-0.0019806796661415663
split_01_2019-01,42,2019-01-23,logistic_regression,"XLE,XLB,XLC",0.0231927667501115,0.3333333333333333,0.00016666666666666666,0.023026100083444835,0.015830433981718496,0.018660358097054356,0.007195666101726339
split_01_2019-01,42,2019-01-30,logistic_regression,"XLF,XLP,XLU",0.015177747691208901,0.9999999999999999,0.0004999999999999999,0.0146777476912089,0.019284301098349395,0.01610448845086916,-0.004606553407140494
split_02_2019-02,42,2019-02-06,logistic_regression,"XLC,XLRE,XLE",0.004259581999184533,0.9999999999999999,0.0004999999999999999,0.003759581999184533,0.008249428051798098,0.009601847150979236,-0.004489846052613565
split_02_2019-02,42,2019-02-13,logistic_regression,"XLU,XLC,XLK",0.009041930023965366,0.6666666666666666,0.0003333333333333333,0.008708596690632033,0.008836681840848,0.009971613950503827,-0.0001280851502159664
split_02_2019-02,42,2019-02-21,logistic_regression,"XLE,XLC,XLV",0.00020001125619643328,0.6666666666666666,0.0003333333333333333,-0.00013332207713690004,0.004541877835684,0.0007497802364594086,-0.0046751999128209
split_02_2019-02,42,2019-02-28,logistic_regression,"XLB,XLE,XLY",-0.0062922527587112665,0.6666666666666666,0.0003333333333333333,-0.0066255860920445995,-0.0131694072738053,-0.009029321814569446,0.006543821181760701
split_03_2019-03,42,2019-03-07,logistic_regression,"XLY,XLF,XLK",0.023135714483117433,0.6666666666666666,0.0003333333333333333,0.0228023811497841,0.022363074653348698,0.019732866206473607,0.00043930649643540015
split_03_2019-03,42,2019-03-14,logistic_regression,"XLB,XLC,XLI",0.0106101772710811,0.9999999999999999,0.0004999999999999999,0.0101101772710811,0.017158149332785002,0.014151914040809111,-0.007047972061703902
split_03_2019-03,42,2019-03-21,logistic_regression,"XLF,XLV,XLE",-0.016595395777654065,0.9999999999999999,0.0004999999999999999,-0.017095395777654065,-0.014118565299435303,-0.010078850697697527,-0.002976830478218763
split_03_2019-03,42,2019-03-28,logistic_regression,"XLU,XLC,XLV",0.011667397597654132,0.6666666666666666,0.0003333333333333333,0.0113340642643208,0.023048443693311996,0.019780531220881057,-0.011714379428991197
split_00_2018-12,42,2018-12-07,naive_momentum,"XLU,XLRE,XLV",-0.009064124065913766,0.5,0.00025,-0.009314124065913766,-0.011761607019034599,-0.011656528726261663,0.002447482953120833
