split_id,seed,date,model,selected_tickers,gross_return,turnover,transaction_cost,net_return,spy_return,equal_weight_sector_return,alpha_vs_spy
split_03_2019-03,42,2019-03-07,random_forest,"XLP,XLU,XLC",0.019214778538046966,0.9999999999999999,0.0004999999999999999,0.018714778538046966,0.022363074653348698,0.019732866206473607,-0.0036482961153017322
split_03_2019-03,42,2019-03-14,random_forest,"XLE,XLRE,XLF",0.007475993936434167,0.9999999999999999,0.0004999999999999999,0.006975993936434168,0.017158149332785002,0.014151914040809111,-0.010182155396350834
split_03_2019-03,42,2019-03-21,random_forest,"XLU,XLP,XLE",-0.0029398015801891677,0.6666666666666666,0.0003333333333333333,-0.003273134913522501,-0.014118565299435303,-0.010078850697697527,0.010845430385912801
split_03_2019-03,42,2019-03-28,random_forest,"XLF,XLB,XLY",0.03955200513596687,0.9999999999999999,0.0004999999999999999,0.03905200513596687,0.023048443693311996,0.019780531220881057,0.016003561442654874
split_00_2018-12,42,2018-12-07,rbf_svm,"XLC,XLI,XLY",-0.006542427955200367,0.5,0.00025,-0.006792427955200367,-0.011761607019034599,-0.011656528726261663,0.004969179063834232
split_00_2018-12,42,2018-12-14,rbf_svm,"XLK,XLY,XLE",-0.08240076440791715,0.6666666666666666,0.0003333333333333333,-0.08273409774125048,-0.07050486637706378,-0.06756340453397142,-0.012229231364186702
split_00_2018-12,42,2018-12-21,rbf_svm,"XLY,XLP,XLI",0.0342164492177501,0.6666666666666666,0.0003333333333333333,0.03388311588441677,0.0383049320970712,0.02952126258271116,-0.004421816212654431
split_00_2018-12,42,2018-12-31,rbf_svm,"XLC,XLF,XLI",0.041020041545664666,0.6666666666666666,0.0003333333333333333,0.040686708212331335,0.027408717255966896,0.029550020017187914,0.013277990956364439
split_01_2019-01,42,2019-01-08,rbf_svm,"XLF,XLC,XLI",0.017087260401064164,0.0,0.0,0.017087260401064164,0.013942372102878799,0.0108129873760817,0.0031448882981853655
split_01_2019-01,42,2019-01-15,rbf_svm,"XLI,XLP,XLRE",0.014393634186653568,0.6666666666666666,0.0003333333333333333,0.014060300853320235,0.0117536491596008,0.010949262134819518,0.002306651693719436
split_01_2019-01,42,2019-01-23,rbf_svm,"XLE,XLRE,XLI",0.03520120847890049,0.3333333333333333,0.00016666666666666666,0.035034541812233824,0.015830433981718496,0.018660358097054356,0.019204107830515328
split_01_2019-01,42,2019-01-30,rbf_svm,"XLF,XLB,XLC",0.008485339958096633,0.9999999999999999,0.0004999999999999999,0.007985339958096633,0.019284301098349395,0.01610448845086916,-0.011298961140252762
split_02_2019-02,42,2019-02-06,rbf_svm,"XLP,XLC,XLF",0.0068397048040636,0.3333333333333333,0.00016666666666666666,0.006673038137396933,0.008249428051798098,0.009601847150979236,-0.0015763899144011651
split_02_2019-02,42,2019-02-13,rbf_svm,"XLB,XLI,XLRE",0.0144076382655724,0.9999999999999999,0.0004999999999999999,0.013907638265572399,0.008836681840848,0.009971613950503827,0.0050709564247243995
split_02_2019-02,42,2019-02-21,rbf_svm,"XLB,XLE,XLU",-0.002745185669425666,0.6666666666666666,0.0003333333333333333,-0.0030785190027589997,0.004541877835684,0.0007497802364594086,-0.007620396838443
split_02_2019-02,42,2019-02-28,rbf_svm,"XLB,XLV,XLP",-0.014023367295182202,0.6666666666666666,0.0003333333333333333,-0.014356700628515535,-0.0131694072738053,-0.009029321814569446,-0.0011872933547102341
split_03_2019-03,42,2019-03-07,rbf_svm,"XLI,XLY,XLE",0.009283696538750566,0.9999999999999999,0.0004999999999999999,0.008783696538750566,0.022363074653348698,0.019732866206473607,-0.013579378114598133
split_03_2019-03,42,2019-03-14,rbf_svm,"XLRE,XLV,XLF",0.0012156336751676332,0.9999999999999999,0.0004999999999999999,0.0007156336751676333,0.017158149332785002,0.014151914040809111,-0.016442515657617368
split_03_2019-03,42,2019-03-21,rbf_svm,"XLP,XLU,XLI",0.0005296255368485665,0.9999999999999999,0.0004999999999999999,2.9625536848566607e-05,-0.014118565299435303,-0.010078850697697527,0.01414819083628387
split_03_2019-03,42,2019-03-28,rbf_svm,"XLU,XLF,XLB",0.027316940865079267,0.6666666666666666,0.0003333333333333333,0.026983607531745932,0.023048443693311996,0.019780531220881057,0.003935163838433935
split_00_2018-12,42,2018-12-07,ridge_linear,"XLK,XLV,XLY",-0.0093977965690212,0.5,0.00025,-0.0096477965690212,-0.011761607019034599,-0.011656528726261663,0.0021138104500133988
split_00_2018-12,42,2018-12-14,ridge_linear,"XLV,XLK,XLE",-0.0778065624539321,0.3333333333333333,0.00016666666666666666,-0.07797322912059876,-0.07050486637706378,-0.06756340453397142,-0.007468362743534976
split_00_2018-12,42,2018-12-21,ridge_linear,"XLC,XLK,XLRE",0.028500087939915833,0.6666666666666666,0.0003333333333333333,0.028166754606582498,0.0383049320970712,0.02952126258271116,-0.0101381774904887
split_00_2018-12,42,2018-12-31,ridge_linear,"XLU,XLC,XLRE",0.029621073603270393,0.3333333333333333,0.00016666666666666666,0.029454406936603728,0.027408717255966896,0.029550020017187914,0.0020456896806368315
split_01_2019-01,42,2019-01-08,ridge_linear,"XLK,XLV,XLE",0.0172325317377683,0.9999999999999999,0.0004999999999999999,0.0167325317377683,0.013942372102878799,0.0108129873760817,0.0027901596348895007
split_01_2019-01,42,2019-01-15,ridge_linear,"XLB,XLE,XLP",0.008739513618592168,0.6666666666666666,0.0003333333333333333,0.008406180285258835,0.0117536491596008,0.010949262134819518,-0.0033474688743419644
split_01_2019-01,42,2019-01-23,ridge_linear,"XLC,XLB,XLRE",0.028881684091442695,0.6666666666666666,0.0003333333333333333,0.02854835075810936,0.015830433981718496,0.018660358097054356,0.012717916776390864
split_01_2019-01,42,2019-01-30,ridge_linear,"XLU,XLP,XLC",0.02573362440505267,0.6666666666666666,0.0003333333333333333,0.025400291071719334,0.019284301098349395,0.01610448845086916,0.006115989973369939
split_02_2019-02,42,2019-02-06,ridge_linear,"XLC,XLRE,XLE",0.004259581999184533,0.6666666666666666,0.0003333333333333333,0.0039262486658512,0.008249428051798098,0.009601847150979236,-0.0043231793859468985
split_02_2019-02,42,2019-02-13,ridge_linear,"XLU,XLF,XLV",0.0118717760585783,0.9999999999999999,0.0004999999999999999,0.0113717760585783,0.008836681840848,0.009971613950503827,0.0025350942177303007
split_02_2019-02,42,2019-02-21,ridge_linear,"XLC,XLY,XLB",-0.0018007985580738666,0.9999999999999999,0.0004999999999999999,-0.0023007985580738664,0.004541877835684,0.0007497802364594086,-0.006842676393757866
split_02_2019-02,42,2019-02-28,ridge_linear,"XLY,XLK,XLE",-0.008701967838430066,0.6666666666666666,0.0003333333333333333,-0.0090353011717634,-0.0131694072738053,-0.009029321814569446,0.004134106102041901
split_03_2019-03,42,2019-03-07,ridge_linear,"XLC,XLV,XLF",0.0231123098036306,0.9999999999999999,0.0004999999999999999,0.0226123098036306,0.022363074653348698,0.019732866206473607,0.00024923515028190193
split_03_2019-03,42,2019-03-14,ridge_linear,"XLI,XLY,XLC",0.0188189027957431,0.6666666666666666,0.0003333333333333333,0.018485569462409764,0.017158149332785002,0.014151914040809111,0.0013274201296247616
split_03_2019-03,42,2019-03-21,ridge_linear,"XLV,XLF,XLI",-0.013125968660616332,0.6666666666666666,0.0003333333333333333,-0.013459301993949666,-0.014118565299435303,-0.010078850697697527,0.000659263305485637
split_03_2019-03,42,2019-03-28,ridge_linear,"XLF,XLV,XLC",0.025356081620761865,0.3333333333333333,0.00016666666666666666,0.0251894149540952,0.023048443693311996,0.019780531220881057,0.0021409712607832025
split_00_2018-12,42,2018-12-07,small_mlp,"XLV,XLRE,XLK",-0.0113443458926889,0.5,0.00025,-0.011594345892688901,-0.011761607019034599,-0.011656528726261663,0.00016726112634569794
split_00_2018-12,42,2018-12-14,small_mlp,"XLV,XLK,XLE",-0.0778065624539321,0.3333333333333333,0.00016666666666666666,-0.07797322912059876,-0.07050486637706378,-0.06756340453397142,-0.007468362743534976
split_00_2018-12,42,2018-12-21,small_mlp,"XLC,XLK,XLRE",0.028500087939915833,0.6666666666666666,0.0003333333333333333,0.028166754606582498,0.0383049320970712,0.02952126258271116,-0.0101381774904887
split_00_2018-12,42,2018-12-31,small_mlp,"XLU,XLRE,XLC",0.0296210736032704,0.3333333333333333,0.00016666666666666666,0.029454406936603734,0.027408717255966896,0.029550020017187914,0.0020456896806368384
split_01_2019-01,42,2019-01-08,small_mlp,"XLF,XLY,XLB",0.006954297237155766,0.9999999999999999,0.0004999999999999999,0.006454297237155767,0.013942372102878799,0.0108129873760817,-0.007488074865723032
split_01_2019-01,42,2019-01-15,small_mlp,"XLB,XLI,XLF",0.022805537087525335,0.3333333333333333,0.00016666666666666666,0.02263887042085867,0.0117536491596008,0.010949262134819518,0.01088522126125787
split_01_2019-01,42,2019-01-23,small_mlp,"XLE,XLC,XLY",0.0195880820341933,0.9999999999999999,0.0004999999999999999,0.0190880820341933,0.015830433981718496,0.018660358097054356,0.003257648052474804
split_01_2019-01,42,2019-01-30,small_mlp,"XLF,XLRE,XLI",0.013100773793541166,0.9999999999999999,0.0004999999999999999,0.012600773793541166,0.019284301098349395,0.01610448845086916,-0.006683527304808229
split_02_2019-02,42,2019-02-06,small_mlp,"XLC,XLRE,XLI",0.0105011247418663,0.3333333333333333,0.00016666666666666666,0.010334458075199632,0.008249428051798098,0.009601847150979236,0.002085030023401534
split_02_2019-02,42,2019-02-13,small_mlp,"XLI,XLK,XLU",0.013254977188088232,0.6666666666666666,0.0003333333333333333,0.012921643854754899,0.008836681840848,0.009971613950503827,0.004084962013906899
split_02_2019-02,42,2019-02-21,small_mlp,"XLI,XLE,XLK",0.0064518539202317,0.3333333333333333,0.00016666666666666666,0.006285187253565034,0.004541877835684,0.0007497802364594086,0.0017433094178810338
split_02_2019-02,42,2019-02-28,small_mlp,"XLI,XLK,XLE",-0.013940030930368734,0.0,0.0,-0.013940030930368734,-0.0131694072738053,-0.009029321814569446,-0.0007706236565634336
split_03_2019-03,42,2019-03-07,small_mlp,"XLC,XLF,XLY",0.017839102501784967,0.9999999999999999,0.0004999999999999999,0.017339102501784966,0.022363074653348698,0.019732866206473607,-0.005023972151563732
split_03_2019-03,42,2019-03-14,small_mlp,"XLB,XLC,XLU",0.009385840958140433,0.6666666666666666,0.0003333333333333333,0.0090525076248071,0.017158149332785002,0.014151914040809111,-0.008105641707977902
split_03_2019-03,42,2019-03-21,small_mlp,"XLV,XLC,XLU",-0.0145992768498451,0.3333333333333333,0.00016666666666666666,-0.014765943516511768,-0.014118565299435303,-0.010078850697697527,-0.000647378217076465
split_03_2019-03,42,2019-03-28,small_mlp,"XLU,XLC,XLK",0.019427851337880265,0.3333333333333333,0.00016666666666666666,0.0192611846712136,0.023048443693311996,0.019780531220881057,-0.003787259022098397
split_00_2018-12,42,2018-12-07,xgboost,"XLC,XLF,XLP",-0.011276456961088433,0.5,0.00025,-0.011526456961088434,-0.011761607019034599,-0.011656528726261663,0.00023515005794616517
split_00_2018-12,42,2018-12-14,xgboost,"XLI,XLRE,XLP",-0.06657628200131904,0.6666666666666666,0.0003333333333333333,-0.06690961533465238,-0.07050486637706378,-0.06756340453397142,0.0035952510424114015
split_00_2018-12,42,2018-12-21,xgboost,"XLF,XLI,XLV",0.04207230972534007,0.6666666666666666,0.0003333333333333333,0.04173897639200674,0.0383049320970712,0.02952126258271116,0.0034340442949355385
split_00_2018-12,42,2018-12-31,xgboost,"XLP,XLC,XLRE",0.03451594240166463,0.9999999999999999,0.0004999999999999999,0.03401594240166463,0.027408717255966896,0.029550020017187914,0.006607225145697736
split_01_2019-01,42,2019-01-08,xgboost,"XLF,XLI,XLK",0.020395164274952367,0.9999999999999999,0.0004999999999999999,0.019895164274952366,0.013942372102878799,0.0108129873760817,0.005952792172073567
split_01_2019-01,42,2019-01-15,xgboost,"XLI,XLE,XLRE",0.0084472718134015,0.6666666666666666,0.0003333333333333333,0.008113938480068167,0.0117536491596008,0.010949262134819518,-0.0036397106795326324
split_01_2019-01,42,2019-01-23,xgboost,"XLP,XLV,XLE",0.007298146192374,0.6666666666666666,0.0003333333333333333,0.006964812859040667,0.015830433981718496,0.018660358097054356,-0.00886562112267783
split_01_2019-01,42,2019-01-30,xgboost,"XLV,XLB,XLP",0.0077940883587417666,0.3333333333333333,0.00016666666666666666,0.0076274216920751,0.019284301098349395,0.01610448845086916,-0.011656879406274294
split_02_2019-02,42,2019-02-06,xgboost,"XLK,XLC,XLF",0.003421103619962,0.9999999999999999,0.0004999999999999999,0.002921103619962,0.008249428051798098,0.009601847150979236,-0.005328324431836099
split_02_2019-02,42,2019-02-13,xgboost,"XLC,XLB,XLE",0.011831655917007166,0.6666666666666666,0.0003333333333333333,0.011498322583673833,0.008836681840848,0.009971613950503827,0.0026616407428258337
split_02_2019-02,42,2019-02-21,xgboost,"XLP,XLI,XLY",-0.00026421709507846655,0.9999999999999999,0.0004999999999999999,-0.0007642170950784665,0.004541877835684,0.0007497802364594086,-0.005306094930762466
split_02_2019-02,42,2019-02-28,xgboost,"XLRE,XLC,XLK",-0.0020914524382432006,0.9999999999999999,0.0004999999999999999,-0.0025914524382432006,-0.0131694072738053,-0.009029321814569446,0.0105779548355621
split_03_2019-03,42,2019-03-07,xgboost,"XLRE,XLC,XLY",0.0199136932649497,0.3333333333333333,0.00016666666666666666,0.019747026598283035,0.022363074653348698,0.019732866206473607,-0.002616048055065663
split_03_2019-03,42,2019-03-14,xgboost,"XLE,XLF,XLV",0.006729360384362166,0.9999999999999999,0.0004999999999999999,0.006229360384362167,0.017158149332785002,0.014151914040809111,-0.010928788948422835
split_03_2019-03,42,2019-03-21,xgboost,"XLY,XLU,XLP",0.0004002917948114666,0.9999999999999999,0.0004999999999999999,-9.970820518853332e-05,-0.014118565299435303,-0.010078850697697527,0.01401885709424677
split_03_2019-03,42,2019-03-28,xgboost,"XLV,XLF,XLB",0.03165584704945434,0.9999999999999999,0.0004999999999999999,0.031155847049454337,0.023048443693311996,0.019780531220881057,0.00810740335614234
split_00_2018-12,42,2018-12-07,spy_benchmark,SPY,-0.011761607019034599,0.0,0.0,-0.011761607019034599,-0.011761607019034599,-0.011656528726261663,0.0
split_00_2018-12,42,2018-12-07,equal_weight_sector,"XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY",-0.011656528726261663,0.5000000000000001,0.00025000000000000006,-0.011906528726261663,-0.011761607019034599,-0.011656528726261663,-0.00014492170722706435
split_00_2018-12,42,2018-12-14,spy_benchmark,SPY,-0.07050486637706378,0.0,0.0,-0.07050486637706378,-0.07050486637706378,-0.06756340453397142,0.0
split_00_2018-12,42,2018-12-14,equal_weight_sector,"XLY,XLV,XLU,XLP,XLK,XLRE,XLF,XLE,XLC,XLB,XLI",-0.06756340453397142,0.0,0.0,-0.06756340453397142,-0.07050486637706378,-0.06756340453397142,0.002941461843092366
split_00_2018-12,42,2018-12-21,spy_benchmark,SPY,0.0383049320970712,0.0,0.0,0.0383049320970712,0.0383049320970712,0.02952126258271116,0.0
split_00_2018-12,42,2018-12-21,equal_weight_sector,"XLY,XLV,XLU,XLRE,XLP,XLK,XLF,XLE,XLC,XLB,XLI",0.02952126258271116,0.0,0.0,0.02952126258271116,0.0383049320970712,0.02952126258271116,-0.008783669514360038
split_00_2018-12,42,2018-12-31,spy_benchmark,SPY,0.027408717255966896,0.0,0.0,0.027408717255966896,0.027408717255966896,0.029550020017187914,0.0
